,Unnamed: 0,Unnamed: 0_x,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
124,124,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,124,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1409.0
125,125,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,125,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69988.0
126,126,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,126,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225912.0
127,127,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,127,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84941.0
128,128,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,128,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,51994.0
129,129,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,129,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
130,130,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,130,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1045.0
131,131,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,131,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,336028.0
132,132,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,132,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25315.0
133,133,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,133,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,820.0
134,134,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,134,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12062.0
135,135,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,135,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,76993.0
136,136,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,136,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21727.0
137,137,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,137,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19850.0
138,138,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,138,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26214.0
139,139,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,139,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21355.0
140,140,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,140,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44536.0
141,141,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,141,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,103242.0
142,142,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,142,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62515.0
143,143,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,143,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1561.0
144,144,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,144,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,76241.0
145,145,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,145,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,68119.0
146,146,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,146,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1701.0
147,147,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,147,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,26996.0
148,148,3,5,620,21,22,36,5,5,100,0.26,1.3199999999999998,K5C10J3,148,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp,91016.0
149,149,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,149,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,521.0
150,150,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,150,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111971.0
151,151,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,151,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34636.0
152,152,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,152,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49092.0
153,153,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,153,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198732.0
154,154,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,154,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
155,155,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,155,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25109.0
156,156,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,156,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102541.0
157,157,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,157,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,661.0
158,158,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,158,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6660.0
159,159,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,159,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91875.0
160,160,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,160,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53723.0
161,161,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,161,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19247.0
162,162,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,162,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36147.0
163,163,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,163,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29696.0
164,164,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,164,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88452.0
165,165,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,165,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,70871.0
166,166,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,166,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162663.0
167,167,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,167,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13636.0
168,168,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,168,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,75991.0
169,169,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,169,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37324.0
170,170,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,170,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp,30804.0
171,171,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,171,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n344-k43.vrp,43472.0
172,172,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,172,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,35547.0
173,173,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,173,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,143421.0
174,174,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,174,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87700.0
175,175,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,175,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148392.0
176,176,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,176,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16128.0
177,177,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,177,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52001.0
178,178,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,178,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,843.0
179,179,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,179,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1699.0
180,180,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,180,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21629.0
181,181,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,181,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1039.0
182,182,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,182,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1042.0
183,183,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,183,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39820.0
184,184,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,184,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26288.0
185,185,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,185,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n716-k35.vrp,45447.0
186,186,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,186,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77480.0
187,187,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,187,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n641-k35.vrp,66538.0
188,188,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,188,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20464.0
189,189,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,189,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13727.0
190,190,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,190,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27989.0
191,191,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,191,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11175.0
192,192,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,192,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44566.0
193,193,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,193,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24960.0
194,194,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,194,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11318.0
195,195,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,195,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69945.0
196,196,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,196,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23704.0
197,197,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,197,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14247.0
198,198,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,198,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,521.0
199,199,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,199,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,141235.0
200,200,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,200,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225891.0
201,201,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,201,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
202,202,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,202,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,717.0
203,203,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,203,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19818.0
204,204,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,204,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp,57146.0
205,205,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,205,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194029.0
206,206,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,206,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39665.0
207,207,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,207,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,76509.0
208,208,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,208,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56460.0
209,209,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,209,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n289-k60.vrp,97437.0
210,210,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,210,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11285.0
211,211,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,211,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62539.0
212,212,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,212,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46432.0
213,213,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,213,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22296.0
214,214,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,214,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15218.0
215,215,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,215,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17412.0
216,216,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,216,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41582.0
217,217,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,217,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,79042.0
218,218,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,218,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107608.0
219,219,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,219,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1168.0
220,220,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,220,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5762.0
221,221,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,221,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8524.0
222,222,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,222,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp,44440.0
223,223,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,223,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
224,224,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,224,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1322.0
225,225,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,225,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,868.0
226,226,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,226,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97087.0
227,227,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,227,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,57372.0
228,228,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,228,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64534.0
229,229,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,229,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335837.0
230,230,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,230,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21146.0
231,231,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,231,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85990.0
232,232,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,232,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32349.0
233,233,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,233,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp,118578.0
234,234,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,234,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
235,235,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,235,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,68024.0
236,236,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,236,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,20085.0
237,237,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,237,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12771.0
238,238,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,238,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_7.vrp,10362.0
239,239,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,239,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n749-k98.vrp,80657.0
240,240,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,240,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT6.vrp,551.0
241,241,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,241,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1134.0
242,242,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,242,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,16964.0
243,243,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,243,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27927.0
244,244,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,244,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,825.0
245,245,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,245,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_19.vrp,1390.0
246,246,7,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,K7C15J3,246,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31466.0
